;TickerID|52WeeksHigh|52WeeksLow|sysdate=20130201|Symbol|LongName|FirstDate|Remark|ForeignAvail|PrevNvol
STA19P2104A| | | | | | | |0|0
THANA-R| | | | | | | |0|8823600
SPX28P2012D| | | | | | | |0|0
CPF41C2110A| | | | | | | |0|1657600
SPX28P2012C| | | | | | | |0|0
BH-R| | | | | | | |0|1721700
SPX28P2012B| | | | | | | |0|0
AOT01C2106A| | | | | | | |0|649100
BH-Q| | | | | | | |0|0
SPX28P2012A| | | | | | | |0|0
BH-P| | | | | | | |0|0
GSC| | | | | | | |122498999|216600
TTB42C2106G| | | | | | | |0|0
AOT19P1903A| | | | | | | |0|0
COM711P2106A| | | | | | | |0|0
FVC-W2| | | | | | | |0|0
THANA-F| | | | | | | |0|0
CPN13C1812A| | | | | | | |0|0
BH-F| | | | | | | |0|0
AAV11C1910A| | | | | | | |0|0
BEAU28C1907A| | | | | | | |0|0
KCE19C2105A| | | | | | | |0|0
SR-R| | | | | | | |0|9944800
BAM28C2105A| | | | | | | |0|0
SPRC08C2011A| | | | | | | |0|0
EA42C2004A| | | | | | | |0|0
TU23C1902A| | | | | | | |0|0
TKN42C2012T| | | | | | | |0|0
OR13C2106A| | | | | | | |0|0
CPF08P2103A| | | | | | | |0|0
SR-F| | | | | | | |0|0
BMTA52/07/5Y| | | | | | | |0|0
PTTG19P2104A| | | | | | | |0|0
PTG01C2001B| | | | | | | |0|0
PTG01C2001A| | | | | | | |0|0
BCH08C1910A| | | | | | | |0|0
KBAN01C2110X| | | | | | | |0|9153000
ROBI11C2003A| | | | | | | |0|0
BCH13C2004A| | | | | | | |0|0
S5006C2003C| | | | | | | |0|0
PTTE06C2105A| | | | | | | |0|0
S5006C2003B| | | | | | | |0|0
KBAN13P2106A| | | | | | | |0|0
S5006C2003A| | | | | | | |0|0
STA01P1912A| | | | | | | |0|0
STA19P2102A| | | | | | | |0|0
S5001P2012G| | | | | | | |0|0
S5001P2012F| | | | | | | |0|0
FC-W2-R| | | | | | | |0|0
KISS| | | | | | | |373920700|14132000
BH13P2103A| | | | | | | |0|0
BEM01C1907B| | | | | | | |0|0
BEM01C1907A| | | | | | | |0|0
STEC19C2110B| | | | | | | |0|3225600
PTTG19P2103A| | | | | | | |0|0
STEC19C2110A| | | | | | | |0|44907300
BEM27C1904A| | | | | | | |0|0
BANP41P2007A| | | | | | | |0|0
BANP16C2110A| | | | | | | |0|4562600
PTG16C2101A| | | | | | | |0|0
BOFFICE| | | | | | | |737336673|119000
KBAN13P2105A| | | | | | | |0|0
SPAL01C2004B| | | | | | | |0|0
PTTG06C1903A| | | | | | | |0|0
L&E-R| | | | | | | |0|8700
SPAL01C2004A| | | | | | | |0|0
DNA-W1| | | | | | | |0|0
STA19P2101A| | | | | | | |0|0
GPI| | | | | | | |293480000|22687700
ADVA08C1906A| | | | | | | |0|0
AOT01C2103A| | | | | | | |0|0
SPAL24C1912A| | | | | | | |0|0
L&E-F| | | | | | | |0|0
TASC42C2101T| | | | | | | |0|0
B-W5| | | | | | | |0|0
PTTG01P1912B| | | | | | | |0|0
B-W4| | | | | | | |0|0
PTTG01P1912A| | | | | | | |0|0
B-W3| | | | | | | |0|0
IVL28C1910A| | | | | | | |0|0
PTTG19P2102A| | | | | | | |0|0
GLOB19C2102A| | | | | | | |0|0
AOT01C2102T| | | | | | | |0|0
KCE19C2102B| | | | | | | |0|0
TRUE19C1903A| | | | | | | |0|0
BEAU28C1904A| | | | | | | |0|0
LH19C2003B| | | | | | | |0|0
KCE19C2102A| | | | | | | |0|0
LH19C2003A| | | | | | | |0|0
TU06C2106A| | | | | | | |0|0
KBAN13P2104A| | | | | | | |0|0
PRM42C2001A| | | | | | | |0|0
MTC08C2011A| | | | | | | |0|0
EA42C2001A| | | | | | | |0|0
DTAC24C2007A| | | | | | | |0|0
XPG-W4-R| | | | | | | |0|6495200
IRPC19C1905A| | | | | | | |0|0
AOT01C2102A| | | | | | | |0|0
EGAT52/02/4Y| | | | | | | |0|0
BH13P2101A| | | | | | | |0|0
COM711P2102A| | | | | | | |0|0
AAV19C1906A| | | | | | | |0|0
KCE01C1911B| | | | | | | |0|0
KCE01C1911A| | | | | | | |0|0
BANP41P2005A| | | | | | | |0|0
WACOAL-R| | | | | | | |0|200
TMB11C2106A| | | | | | | |0|0
MTC42C1910A| | | | | | | |0|0
KBAN13P2103A| | | | | | | |0|0
TCAP19C2004A| | | | | | | |0|0
SGP42C2007A| | | | | | | |0|0
WACOAL-F| | | | | | | |0|0
BBL08C1908A| | | | | | | |0|0
PTT13C1909A| | | | | | | |0|0
PWA53/03/7Y| | | | | | | |0|0
PTTG01P1910B| | | | | | | |0|0
PTTG01P1910A| | | | | | | |0|0
BDMS01P1908A| | | | | | | |0|0
EA19C1908A| | | | | | | |0|0
TRUE19C1901A| | | | | | | |0|0
SPRC24C1909A| | | | | | | |0|0
AEON13C1911A| | | | | | | |0|0
CENT24C2011A| | | | | | | |0|0
PTTE06C2101A| | | | | | | |0|0
DELT19P2109B| | | | | | | |0|101518700
DELT19P2109A| | | | | | | |0|101230600
BBL19C2009A| | | | | | | |0|0
UV24C1903A| | | | | | | |0|0
ADVA08C1903A| | | | | | | |0|0
DTAC13C2109A| | | | | | | |0|24639700
VGI06C1904C| | | | | | | |0|0
VGI06C1904B| | | | | | | |0|0
VGI06C1904A| | | | | | | |0|0
MODERN| | | | | | | |311080699|265700
EA19C1907A| | | | | | | |0|0
HANA28C1904A| | | | | | | |0|0
GF50| | | | | | | |0|0
AEON13C1910A| | | | | | | |0|0
BTS01C2109A| | | | | | | |0|100000
AOT28C2008C| | | | | | | |0|0
AOT28C2008B| | | | | | | |0|0
AOT28C2008A| | | | | | | |0|0
DELT19P2108A| | | | | | | |0|38215400
HUMAN| | | | | | | |191959700|522300
COMM_Futures_Combo| | | | | | | |0|0
DTAC24C2004A| | | | | | | |0|0
KTC13C2109A| | | | | | | |0|39686200
DTAC13C2108A| | | | | | | |0|0
CK41C2012A| | | | | | | |0|0
GLD| | | | | | | |0|2532600
ERW06P2006A| | | | | | | |0|0
AEON41C1912A| | | | | | | |0|0
BEM01C1902B| | | | | | | |0|0
BEM01C1902A| | | | | | | |0|0
TLOAN58/11/5Y| | | | | | | |0|0
TLOAN49/01/7.5Y| | | | | | | |0|0
BANP41P2002A| | | | | | | |0|0
MINT13C2009A| | | | | | | |0|0
ALLA-R| | | | | | | |0|14570400
BOT53/01/3Y| | | | | | | |0|0
KTC19C1910A| | | | | | | |0|0
WHA16C2104A| | | | | | | |0|0
TU06C2102A| | | | | | | |0|0
WHA24C1911A| | | | | | | |0|0
TCAP19C2001A| | | | | | | |0|0
EXAT56/03/10Y| | | | | | | |0|0
DELT19P2107A| | | | | | | |0|0
ABCDEFGHIJKLMNOP12-W-R| | | | | | | |0|0
ALLA-F| | | | | | | |0|0
INTU13C2011A| | | | | | | |0|0
BBL19C2007A| | | | | | | |0|0
IRPC19C1901A| | | | | | | |0|0
CBG28C1908A| | | | | | | |0|0
DTAC13C2107A| | | | | | | |0|0
CK41C2011A| | | | | | | |0|0
ESSO42C2101T| | | | | | | |0|0
PTT13C1906A| | | | | | | |0|0
BDMS01P1905A| | | | | | | |0|0
TISC11C1910A| | | | | | | |0|0
AAV19C1902A| | | | | | | |0|0
BANP41P2001A| | | | | | | |0|0
HANA28C1902A| | | | | | | |0|0
MINT13C2008A| | | | | | | |0|0
IVL41C2012A| | | | | | | |0|0
SOLAR-R| | | | | | | |0|5737900
MINT06P2012A| | | | | | | |0|0
BTS01C2107A| | | | | | | |0|0
GJS| | | | | | | |12116251114|316981000
THAI42C1911A| | | | | | | |0|0
AOT28C2006B| | | | | | | |0|0
AOT28C2006A| | | | | | | |0|0
GUNK28C2005A| | | | | | | |0|0
CPN41C2012A| | | | | | | |0|0
KBAN28C2012B| | | | | | | |0|0
KBAN28C2012A| | | | | | | |0|0
SOLAR-F| | | | | | | |0|0
STA08C2011A| | | | | | | |0|0
KTC13C2107A| | | | | | | |0|15000
INTU28C2111A| | | | | | | |0|0
CHG13C2006A| | | | | | | |0|0
TMB13C2011A| | | | | | | |0|0
MINT28C2108L| | | | | | | |0|0
QH13C2110A| | | | | | | |0|2048800
STEC41P1911A| | | | | | | |0|0
PTG06C1904A| | | | | | | |0|0
IVL41C2011A| | | | | | | |0|0
AWC08C2004A| | | | | | | |0|0
MINT28C2108A| | | | | | | |0|1466000
EA06P2106A| | | | | | | |0|0
BBL19C2005A| | | | | | | |0|0
STA08C2010A| | | | | | | |0|0
KTC13C2106A| | | | | | | |0|0
CBG28C1906A| | | | | | | |0|0
DTAC13C2105A| | | | | | | |0|0
EPG42C2101T| | | | | | | |0|0
OCEAN-W3-R| | | | | | | |0|174007300
BANP06C1912A| | | | | | | |0|0
DOHO28C2012A| | | | | | | |0|0
MINT13C2006A| | | | | | | |0|0
IVL41C2010A| | | | | | | |0|0
GF10| | | | | | | |0|0
MINT28C2107A| | | | | | | |0|0
CENT13C2110A| | | | | | | |0|11164000
GUNK28C2003A| | | | | | | |0|0
AP42P1901A| | | | | | | |0|0
MEA50/03/15Y| | | | | | | |0|0
SGP42C2001A| | | | | | | |0|0
KBAN28C2010A| | | | | | | |0|0
GPSC16C2007A| | | | | | | |0|0
DTAC13C2104A| | | | | | | |0|0
BBL08C1902A| | | | | | | |0|0
PTT13C1903A| | | | | | | |0|0
BOT62/1/FRB3Y| | | | | | | |0|0
PSL11C1905A| | | | | | | |0|0
EA19C1902A| | | | | | | |0|0
BEAU19C1910A| | | | | | | |0|0
TMB01C1909A| | | | | | | |0|0
SPRC24C1903A| | | | | | | |0|0
HANA41C2006A| | | | | | | |0|0
DIMET-W2-R| | | | | | | |0|0
GUNK28C2002A| | | | | | | |0|0
AOT28C2003A| | | | | | | |0|0
DELT19P2103A| | | | | | | |0|0
ITEL| | | | | | | |460008018|7426600
BBL19C2003A| | | | | | | |0|0
INTU01C1907B| | | | | | | |0|0
PTG01P1911A| | | | | | | |0|0
KTC13C2104B| | | | | | | |0|0
BANP19P2110A| | | | | | | |0|6394900
INTU01C1907A| | | | | | | |0|0
TKN19C1910A| | | | | | | |0|0
KTC13C2104A| | | | | | | |0|0
TCJ-R| | | | | | | |0|187300
CBG28C1904A| | | | | | | |0|0
DTAC13C2103A| | | | | | | |0|0
GGC| | | | | | | |371877479|4007800
ERW06P2001A| | | | | | | |0|0
CHG13C2003A| | | | | | | |0|0
TIC-R| | | | | | | |0|0
TIC-Q| | | | | | | |0|0
TIC-P| | | | | | | |0|0
TRUE41P1908A| | | | | | | |0|0
TCJ-F| | | | | | | |0|0
MINT13C2004A| | | | | | | |0|0
BTS01C2103A| | | | | | | |0|0
TTT-R| | | | | | | |0|600
TIC-F| | | | | | | |0|0
EGAT51/08/10Y| | | | | | | |0|0
AOT28C2002A| | | | | | | |0|0
CHG41C2005A| | | | | | | |0|0
CRC06C2107A| | | | | | | |0|0
PSH-R| | | | | | | |0|2556400
RATC19C1908A| | | | | | | |0|0
TSF-W4-R| | | | | | | |0|0
KTC13C2103B| | | | | | | |0|0
KTC13C2103A| | | | | | | |0|0
ALLY| | | | | | | |871821000|2159600
CKP08C1903B| | | | | | | |0|0
PTTE41C1905A| | | | | | | |0|0
CKP08C1903A| | | | | | | |0|0
TOP13C1911A| | | | | | | |0|0
GULF11C2011A| | | | | | | |0|0
PLAN28C2012B| | | | | | | |0|0
S5006P1912D| | | | | | | |0|0
PSH-F| | | | | | | |0|0
PLAN28C2012A| | | | | | | |0|0
SCC19P2011A| | | | | | | |0|0
S5006P1912C| | | | | | | |0|0
S5006P1912B| | | | | | | |0|0
TKN13C2107B| | | | | | | |0|0
S5006P1912A| | | | | | | |0|0
MINT28C2104L| | | | | | | |0|0
BDMS08C2006A| | | | | | | |0|0
TKN13C2107A| | | | | | | |0|100
CENT06C2006A| | | | | | | |0|0
GHB55/10/10Y| | | | | | | |0|0
STA24C1909A| | | | | | | |0|0
S5024C2009G| | | | | | | |0|0
S5024C2009F| | | | | | | |0|0
CRC06C2106A| | | | | | | |0|0
ALLA| | | | | | | |293980000|14570400
S5024C2009E| | | | | | | |0|0
KBAN42P2008A| | | | | | | |0|0
GEL| | | | | | | |2499219776|29419900
S5024C2009D| | | | | | | |0|0
BBL19C2001A| | | | | | | |0|0
S5024C2009C| | | | | | | |0|0
S5024C2009B| | | | | | | |0|0
S5024C2009A| | | | | | | |0|0
DTAC13C2101A| | | | | | | |0|0
BRRGIF| | | | | | | |171154498|21100
CPAL41C1906A| | | | | | | |0|0
TU41C1907A| | | | | | | |0|0
TOP13C1910A| | | | | | | |0|0
JMT16C2110A| | | | | | | |0|1445200
CBG41C2009A| | | | | | | |0|0
BGRI27P1911A| | | | | | | |0|0
LB24DA| | | | | | | |0|0
SCC19P2010A| | | | | | | |0|0
MTC24C1903A| | | | | | | |0|0
MINT13C2002A| | | | | | | |0|0
ITD-R| | | | | | | |0|78876700
TMB27C1903A| | | | | | | |0|0
BTS01C2101A| | | | | | | |0|0
CPF13C1908A| | | | | | | |0|0
SCB19C2012A| | | | | | | |0|0
MINT28C2103C| | | | | | | |0|0
GLOB11C1906A| | | | | | | |0|0
MINT28C2103B| | | | | | | |0|0
MINT28C2103A| | | | | | | |0|0
ERW-R| | | | | | | |0|30032100
AKR-R| | | | | | | |0|29153700
KCE11C1906A| | | | | | | |0|0
MEGA42C2101T| | | | | | | |0|0
ITD-F| | | | | | | |0|0
TLOAN52/03/4Y| | | | | | | |0|0
GPSC16C2003A| | | | | | | |0|0
KTC13C2101A| | | | | | | |0|0
GHB48/19/7Y| | | | | | | |0|0
TISC19C2109B| | | | | | | |0|2191100
TISC19C2109A| | | | | | | |0|3320500
ERW-F| | | | | | | |0|0
AKR-F| | | | | | | |0|0
COM708C2007A| | | | | | | |0|0
NSL-R| | | | | | | |0|14265600
PLAN28C2010A| | | | | | | |0|0
DTAC01P2008A| | | | | | | |0|0
SCGP41C2108A| | | | | | | |0|5601600
NSL-F| | | | | | | |0|0
HANA41C2002A| | | | | | | |0|0
SUPER-R| | | | | | | |0|186676000
IFEC-R| | | | | | | |0|0
GHB52/13/3Y| | | | | | | |0|0
INTU01C1903B| | | | | | | |0|0
INTU01C1903A| | | | | | | |0|0
SUPER-F| | | | | | | |0|0
GULF19C2008A| | | | | | | |0|0
IFEC-F| | | | | | | |0|0
BGRI19P2102A| | | | | | | |0|0
DTAC01P2007B| | | | | | | |0|0
BDMS08C2003A| | | | | | | |0|0
TKN13C2104A| | | | | | | |0|0
SCGP41C2107A| | | | | | | |0|0
CENT06C2003A| | | | | | | |0|0
THAI24C1906A| | | | | | | |0|0
GBX| | | | | | | |533465332|11487000
CEN-W4-R| | | | | | | |0|0
SCB19C2010B| | | | | | | |0|0
AOT19C2012A| | | | | | | |0|0
SCB19C2010A| | | | | | | |0|0
TPOLY| | | | | | | |260620144|1922600
KCE11C1904A| | | | | | | |0|0
S5024C2006E| | | | | | | |0|0
CMC-R| | | | | | | |0|4644200
S5024C2006D| | | | | | | |0|0
AMAT08C2110S| | | | | | | |0|3320200
TPP-R| | | | | | | |0|1100
S5024C2006C| | | | | | | |0|0
S5024C2006B| | | | | | | |0|0
S5024C2006A| | | | | | | |0|0
PTTG24C1907A| | | | | | | |0|0
KTB_Futures_Combo| | | | | | | |0|0
TOA24C1812A| | | | | | | |0|0
NEWS-W4-R| | | | | | | |0|0
GPSC13C1912A| | | | | | | |0|0
LH19P1910A| | | | | | | |0|0
TVI-R| | | | | | | |0|314400
CBG41C2006A| | | | | | | |0|0
CMC-F| | | | | | | |0|0
TPP-F| | | | | | | |0|0
CHEWA-R| | | | | | | |0|7218500
TMB01C1903B| | | | | | | |0|0
TKN13C2103A| | | | | | | |0|0
TMB01C1903A| | | | | | | |0|0
NHA62/02/10Y| | | | | | | |0|0
TVI-F| | | | | | | |0|0
AOT19C2011B| | | | | | | |0|0
PTT41C2105A| | | | | | | |0|0
AOT19C2011A| | | | | | | |0|0
CPF13C1905A| | | | | | | |0|0
CHEWA-F| | | | | | | |0|0
NEW02-P-R| | | | | | | |0|0
CRC06C2102A| | | | | | | |0|0
MEA52/01/15Y| | | | | | | |0|0
S5013C2109C| | | | | | | |0|984553900
PTG08C2011A| | | | | | | |0|0
GBX2-R| | | | | | | |0|0
TISC19C2106A| | | | | | | |0|0
S5013C2109B| | | | | | | |0|1160536300
S5013C2109A| | | | | | | |0|1060271100
GULF19C2006A| | | | | | | |0|0
GPSC13C1911A| | | | | | | |0|0
EPCO| | | | | | | |445216137|0
TVO19C1911A| | | | | | | |0|0
CBG41C2005A| | | | | | | |0|0
TKN13C2102A| | | | | | | |0|0
DTAC27P2002A| | | | | | | |0|0
GBX2-F| | | | | | | |0|0
BMSCITH| | | | | | | |0|201400
BPP_FUT| | | | | | | |0|0
BEM_Futures_Combo| | | | | | | |0|0
SAWA28C2008A| | | | | | | |0|0
PTG42C1910A| | | | | | | |0|0
VNT_FUT| | | | | | | |0|0
ECL-W3-R| | | | | | | |0|0
TISC19C2105A| | | | | | | |0|0
SRT51/17/10Y| | | | | | | |0|0
S5013C2108A| | | | | | | |0|15842500
NHA56/07/5Y| | | | | | | |0|0
CPAL41C1901A| | | | | | | |0|0
ETA51/13/8Y| | | | | | | |0|0
DTAC01P2004B| | | | | | | |0|0
CBG41C2004A| | | | | | | |0|0
DTAC01P2004A| | | | | | | |0|0
WHA06C2108A| | | | | | | |0|100000
CHG19C2111A| | | | | | | |0|0
TKN13C2101A| | | | | | | |0|0
RS13C2110A| | | | | | | |0|57306700
GULF08C2108S| | | | | | | |0|3635200
CPF13C1903A| | | | | | | |0|0
GPSC41C1912A| | | | | | | |0|0
MEA49/02/15Y| | | | | | | |0|0
SAWA28C2007A| | | | | | | |0|0
RATC19C1901A| | | | | | | |0|0
S5024C2003C| | | | | | | |0|0
S5041C2109W| | | | | | | |0|0
S5024C2003B| | | | | | | |0|0
S5041C2109V| | | | | | | |0|8306000
S5024C2003A| | | | | | | |0|0
PTTG24C1904A| | | | | | | |0|0
S5041C2109T| | | | | | | |0|124671800
GULF19C2004A| | | | | | | |0|0
HANA19C2110A| | | | | | | |0|210427600
KIAT| | | | | | | |1483061663|26626000
COM708C2002A| | | | | | | |0|0
CBG41C2003A| | | | | | | |0|0
SNP-R| | | | | | | |0|144400
EXAT56/02/5Y| | | | | | | |0|0
EGAT51/07/8Y| | | | | | | |0|0
STI-R| | | | | | | |0|943200
PTTG11P2106A| | | | | | | |0|0
STA24C1902A| | | | | | | |0|0
LH11C2007A| | | | | | | |0|0
CPF13C1902A| | | | | | | |0|0
TOP06C2008A| | | | | | | |0|0
SNP-F| | | | | | | |0|0
S5041C2109B| | | | | | | |0|290107800
S5041C2109A| | | | | | | |0|22332700
GPSC41C1911A| | | | | | | |0|0
STI-F| | | | | | | |0|0
S5013C2106E| | | | | | | |0|0
TOA16C2001A| | | | | | | |0|0
S5013C2106D| | | | | | | |0|0
S5013C2106C| | | | | | | |0|0
TISC19C2103A| | | | | | | |0|0
S5013C2106B| | | | | | | |0|0
S5013C2106A| | | | | | | |0|0
GULF19C2003A| | | | | | | |0|0
HSI28P2108H| | | | | | | |0|273600
GULF08C2107A| | | | | | | |0|0
MICRO| | | | | | | |441682400|7870700
CBG41C2002A| | | | | | | |0|0
HSI28P2108G| | | | | | | |0|264300
HSI28P2108F| | | | | | | |0|7021700
HSI28P2108E| | | | | | | |0|452800
THAI24C1901A| | | | | | | |0|0
PTT41C2101B| | | | | | | |0|0
PTT41C2101A| | | | | | | |0|0
TOP06C2007A| | | | | | | |0|0
ADVA13P2108A| | | | | | | |0|4422000
SPVI| | | | | | | |195999999|4375600
PTTE24C2103A| | | | | | | |0|0
S5013C2105A| | | | | | | |0|0
BROOK| | | | | | | |2447300480|332485900
VL-W1| | | | | | | |0|18237700
CBG41C2001B| | | | | | | |0|0
DTAC01P2001B| | | | | | | |0|0
CBG41C2001A| | | | | | | |0|0
DTAC01P2001A| | | | | | | |0|0
HSI28P2107D| | | | | | | |0|47385300
GPSC19P2005A| | | | | | | |0|0
HSI28P2107C| | | | | | | |0|2082900
UPA-R| | | | | | | |0|378445000
SCGP41C2101A| | | | | | | |0|0
HSI28P2107B| | | | | | | |0|21203500
HSI28P2107A| | | | | | | |0|83154200
PTTG11P2104A| | | | | | | |0|0
BANP27C2007A| | | | | | | |0|0
ETA51/01/8Y| | | | | | | |0|0
CCET-R| | | | | | | |0|40379100
TOP41C2110A| | | | | | | |0|19581800
TRUE11C1905A| | | | | | | |0|0
PTG24C1909A| | | | | | | |0|0
MTC01P1907A| | | | | | | |0|0
UPA-F| | | | | | | |0|0
SAWA28C2004A| | | | | | | |0|0
GJS-W3-R| | | | | | | |0|0
PTTG24C1901A| | | | | | | |0|0
S5041C2106U| | | | | | | |0|0
S5041C2106T| | | | | | | |0|600000
DTAC42C2006A| | | | | | | |0|0
GF10_Futures_Combo| | | | | | | |0|0
AOT28P1912A| | | | | | | |0|0
HSI28P2106D| | | | | | | |0|0
HSI28P2106C| | | | | | | |0|0
HSI28P2106B| | | | | | | |0|0
HSI28P2106A| | | | | | | |0|37500
KBAN01C2109X| | | | | | | |0|2544000
TLOAN53/02/7Y| | | | | | | |0|0
S5041C2106D| | | | | | | |0|0
S5041C2106C| | | | | | | |0|0
S5041C2106B| | | | | | | |0|0
KKP01P2103A| | | | | | | |0|0
BH01C2107A| | | | | | | |0|0
S5041C2106A| | | | | | | |0|0
ADVA13P2106A| | | | | | | |0|0
S5013C2103E| | | | | | | |0|0
S5013C2103D| | | | | | | |0|0
S5013C2103C| | | | | | | |0|0
S5013C2103B| | | | | | | |0|0
HSI28P2105L| | | | | | | |0|0
TLOAN64/1/3.67Y| | | | | | | |0|0
S5013C2103A| | | | | | | |0|0
AOT13P1810A| | | | | | | |0|0
KTC42C2006A| | | | | | | |0|0
ADVA01C2110A| | | | | | | |0|7886800
TLAON51/03/20.30Y| | | | | | | |0|0
KBAN01C2109A| | | | | | | |0|8872000
BEAU41P1911A| | | | | | | |0|0
SVF_Futures_Combo| | | | | | | |0|0
RS06C2004A| | | | | | | |0|0
WHA06C2103A| | | | | | | |0|0
KCE13C2012A| | | | | | | |0|0
HSI28P2105C| | | | | | | |0|0
HSI28P2105B| | | | | | | |0|0
NETBAY-R| | | | | | | |0|489500
HSI28P2105A| | | | | | | |0|0
BANP16C2109A| | | | | | | |0|505700
ADVA24P2001A| | | | | | | |0|0
TOP06C2004A| | | | | | | |0|0
BCH06P2006A| | | | | | | |0|0
NETBAY-F| | | | | | | |0|0
SRT62/1/5Y| | | | | | | |0|0
SAWA28C2002A| | | | | | | |0|0
TU24C2103A| | | | | | | |0|0
TASC16C2008A| | | | | | | |0|0
PEA48/06/12Y| | | | | | | |0|0
HSI28P2104L| | | | | | | |0|0
SRT56/06/10Y| | | | | | | |0|0
DTAC42C2004A| | | | | | | |0|0
BJC16C2006A| | | | | | | |0|0
GLOB13C2011A| | | | | | | |0|0
HSI28P2104G| | | | | | | |0|0
HSI28P2104F| | | | | | | |0|0
HSI28P2104E| | | | | | | |0|0
GPSC19P2002A| | | | | | | |0|0
HSI28P2104C| | | | | | | |0|0
STEC19C2108A| | | | | | | |0|227100
CHARAN| | | | | | | |2326200|11500
HSI28P2104B| | | | | | | |0|0
HSI28P2104A| | | | | | | |0|0
KBAN01C2107T| | | | | | | |0|5200
CBG19C2110A| | | | | | | |0|107299300
SAFARI| | | | | | | |1126195098|0
CPL-R| | | | | | | |0|2481300
SAWA28C2001A| | | | | | | |0|0
BBL13P2108A| | | | | | | |0|5554800
WHA42C1911A| | | | | | | |0|0
S5041C2103W| | | | | | | |0|0
LEO-R| | | | | | | |0|25830000
S5041C2103V| | | | | | | |0|0
CPF41C2105A| | | | | | | |0|0
S5041C2103U| | | | | | | |0|0
S5041C2103T| | | | | | | |0|0
HSI28P2103L| | | | | | | |0|0
KTB_FUT| | | | | | | |0|0
WHA08C2011A| | | | | | | |0|0
SPRC| | | | | | | |1351546254|13756200
S5013C2101A| | | | | | | |0|0
PRM-R| | | | | | | |0|20773200
TOP01P2012A| | | | | | | |0|0
BTS19C2012A| | | | | | | |0|0
KBAN01C2107A| | | | | | | |0|2170100
GULF08C2102A| | | | | | | |0|0
CPL-F| | | | | | | |0|0
DTAC06P1908A| | | | | | | |0|0
IVL28C1908A| | | | | | | |0|0
KCE13C2010A| | | | | | | |0|0
KBAN19P1904A| | | | | | | |0|0
LEO-F| | | | | | | |0|0
STEC19C2107A| | | | | | | |0|0
BCH08C1906A| | | | | | | |0|0
HSI28P2103B| | | | | | | |0|0
SIAM-R| | | | | | | |0|7544700
HSI28P2103A| | | | | | | |0|0
TLOAN53/02/4Y| | | | | | | |0|0
PRM-F| | | | | | | |0|0
BANP16C2107A| | | | | | | |0|4104500
S5041C2103C| | | | | | | |0|0
S5041C2103B| | | | | | | |0|0
BH01C2104A| | | | | | | |0|0
S5041C2103A| | | | | | | |0|0
PTG24C1905A| | | | | | | |0|0
PROUD-R| | | | | | | |0|940600
ADVA13P2103A| | | | | | | |0|0
AOT07C1902A| | | | | | | |0|0
EP-W3| | | | | | | |0|0
SIAM-F| | | | | | | |0|0
MTC08C2009A| | | | | | | |0|0
SPRC08C2006A| | | | | | | |0|0
GFPT13C2003A| | | | | | | |0|0
PROUD-F| | | | | | | |0|0
HSI28P2102L| | | | | | | |0|0
KTC42C2003A| | | | | | | |0|0
SCBSET| | | | | | | |0|0
BTS19C2011A| | | | | | | |0|0
GLOB01C1909B| | | | | | | |0|0
RS06C2001A| | | | | | | |0|0
BANP01C2005B| | | | | | | |0|0
GLOB01C1909A| | | | | | | |0|0
BANP01C2005A| | | | | | | |0|0
HSI28P2102C| | | | | | | |0|0
HSI28P2102B| | | | | | | |0|0
HSI28P2102A| | | | | | | |0|0
AAV11C1904A| | | | | | | |0|0
S5016P2109B| | | | | | | |0|28281000
S5016P2109A| | | | | | | |0|4310000
LB19DA| | | | | | | |0|0
SPPT| | | | | | | |113682450|0
BH01C2103A| | | | | | | |0|0
PTG24C1904A| | | | | | | |0|0
KTC11C1911A| | | | | | | |0|0
LPN01C1905B| | | | | | | |0|0
THAI01P1907A| | | | | | | |0|0
LPN01C1905A| | | | | | | |0|0
TCAP11C2002A| | | | | | | |0|0
SPRC08C2005A| | | | | | | |0|0
BBL13P2106A| | | | | | | |0|0
HSI28P2101L| | | | | | | |0|0
BTS19C2010A| | | | | | | |0|0
FVC| | | | | | | |275919969|34703200
DTAC42C2001A| | | | | | | |0|0
KBAN01C2105A| | | | | | | |0|0
APP-R| | | | | | | |0|1584200
S5001P2007A| | | | | | | |0|0
HSI28P2101D| | | | | | | |0|0
IVL28C1906A| | | | | | | |0|0
HSI28P2101C| | | | | | | |0|0
HSI28P2101B| | | | | | | |0|0
HSI28P2101A| | | | | | | |0|0
GPSC23C1906A| | | | | | | |0|0
TKN42C2006A| | | | | | | |0|0
APP-F| | | | | | | |0|0
ESSO-R| | | | | | | |0|28372100
TH-W2| | | | | | | |0|0
IRPC13C1811A| | | | | | | |0|0
CPF41C2102A| | | | | | | |0|0
JAS19C1912A| | | | | | | |0|0
S5001P2006H| | | | | | | |0|0
PRINC-R| | | | | | | |0|6635600
SPAL24C1907A| | | | | | | |0|0
S5001P2006G| | | | | | | |0|0
S5001P2006F| | | | | | | |0|0
BJC16C2002A| | | | | | | |0|0
PTTG01P1907B| | | | | | | |0|0
PTTG01P1907A| | | | | | | |0|0
SRT50/10/9Y| | | | | | | |0|0
PRINC-F| | | | | | | |0|0
BANP16C2104A| | | | | | | |0|0
BANP24C1911A| | | | | | | |0|0
CENT24C2008A| | | | | | | |0|0
WHART-F| | | | | | | |0|0
PTG24C1902A| | | | | | | |0|0
